TimeStep,PursuerPolicyNominal,PursuerCommandNominal,PursuerRealizedNominal,PursuerPolicyUncompensated,PursuerCommandUncompensated,PursuerRealizedUncompensated,PursuerPolicyEstimated,PursuerCommandEstimated,PursuerRealizedEstimated,PursuerPolicyExact,PursuerCommandExact,PursuerRealizedExact,EvaderPolicyNominal,EvaderCommandNominal,EvaderRealizedNominal,EvaderPolicyUncompensated,EvaderCommandUncompensated,EvaderRealizedUncompensated,EvaderPolicyEstimated,EvaderCommandEstimated,EvaderRealizedEstimated,EvaderPolicyExact,EvaderCommandExact,EvaderRealizedExact
321,0.00364441088161137,0.00364441088161137,0.00364441088161137,-0.00144941816707029,-0.00144941816707029,0.0385505818329297,0.00365761833546231,-0.0363437486935464,0.00365625130645361,0.00364441088161137,-0.0363555891183886,0.00364441088161137,0.00591431094318953,0.00591431094318953,0.00591431094318953,0.00170408054469821,0.00170408054469821,-0.00829591945530179,0.00593587213086988,0.0162233096835447,0.00622330968354469,0.00591431094318953,0.0159143109431895,0.00591431094318953
322,0.00357870480387845,0.00357870480387845,0.00357870480387845,-0.00151526124316471,-0.00151526124316471,0.0384847387568353,0.00359191295072284,-0.0364094540782859,0.00359054592171414,0.00357870480387845,-0.0364212951961215,0.00357870480387845,0.00580768021817148,0.00580768021817148,0.00580768021817148,0.00159722749268823,0.00159722749268823,-0.00840277250731177,0.00582924253047222,0.016116680083147,0.00611668008314703,0.00580768021817148,0.0158076802181715,0.00580768021817148
323,0.00351418335894114,0.00351418335894114,0.00351418335894114,-0.00157991721648271,-0.00157991721648271,0.0384200827835173,0.00352739218628482,-0.0364739748427239,0.00352602515727612,0.00351418335894114,-0.0364858166410589,0.00351418335894114,0.00570297196757642,0.00570297196757642,0.00570297196757642,0.00149230092349522,0.00149230092349522,-0.00850769907650478,0.00572453538422146,0.0160119729368963,0.00601197293689626,0.00570297196757642,0.0157029719675764,0.00570297196757642
324,0.00345082518873169,0.00345082518873169,0.00345082518873169,-0.00164340748962398,-0.00164340748962398,0.038356592510376,0.00346403468430574,-0.036537332344703,0.00346266765529704,0.00345082518873169,-0.0365491748112683,0.00345082518873169,0.00560015153058865,0.00560015153058865,0.00560015153058865,0.00138926610403505,0.00138926610403505,-0.00861073389596495,0.00562171603166747,0.0159091535843423,0.00590915358434227,0.00560015153058865,0.0156001515305886,0.00560015153058865
325,0.00338860932025275,0.00338860932025275,0.00338860932025275,-0.00170575307931494,-0.00170575307931494,0.0382942469206851,0.00340181947200948,-0.0365995475569992,0.00340045244300078,0.00338860932025275,-0.0366113906797473,0.00338860932025275,0.00549918487130178,0.00549918487130178,0.00549918487130178,0.00128808892743584,0.00128808892743584,-0.00871191107256416,0.00552075043726283,0.0158081879899376,0.00580818798993763,0.00549918487130178,0.0154991848713018,0.00549918487130178
326,0.0033275151586349,0.0033275151586349,0.0033275151586349,-0.00176697462336572,-0.00176697462336572,0.0382330253766343,0.0033407259547438,-0.0366606410742649,0.00333935892573511,0.0033275151586349,-0.0366724848413651,0.00332751515863489,0.00540003856745206,0.00540003856745206,0.00540003856745206,0.00118873590174781,0.00118873590174781,-0.00881126409825219,0.00542160517909628,0.0157090427317711,0.00570904273177108,0.00540003856745206,0.0154000385674521,0.00540003856745206
327,0.0032675224803192,0.0032675224803192,0.0032675224803192,-0.00182709238750171,-0.00182709238750171,0.0381729076124983,0.00328073390916308,-0.0367206331198456,0.00327936688015438,0.0032675224803192,-0.0367324775196808,0.0032675224803192,0.00530267979935484,0.00530267979935484,0.00530267979935484,0.00109117413885669,0.00109117413885669,-0.00890882586114331,0.00532424743782933,0.0156116849905041,0.00561168499050413,0.00530267979935484,0.0153026797993548,0.00530267979935484
328,0.00320861142636279,0.00320861142636279,0.00320861142636279,-0.00188612627207204,-0.00188612627207204,0.038113873727928,0.0032218234765339,-0.0367795435524748,0.0032204564475252,0.00320861142636279,-0.0367913885736372,0.00320861142636279,0.00520707633904052,0.00520707633904052,0.00520707633904052,0.000995371343596971,0.000995371343596971,-0.00900462865640303,0.00522864498583227,0.0155160825385071,0.00551608253850707,0.00520707633904052,0.0152070763390405,0.00520707633904052
329,0.00315076249586511,0.00315076249586511,0.00315076249586511,-0.00194409581863701,-0.00194409581863701,0.038055904181363,0.00316397515616136,-0.0368373918728473,0.00316260812715266,0.00315076249586511,-0.0368492375041349,0.00315076249586511,0.00511319653958636,0.00511319653958636,0.00511319653958636,0.000901295803061501,0.000901295803061501,-0.0090987041969385,0.00513476617651614,0.0154222037291909,0.00542220372919094,0.00511319653958636,0.0151131965395864,0.00511319653958636
330,0.00309395653951264,0.00309395653951264,0.00309395653951264,-0.0020010202164368,-0.0020010202164368,0.0379989797835632,0.00310716979893392,-0.0368941972300748,0.00310580276992523,0.00309395653951264,-0.0369060434604874,0.00309395653951264,0.0050210093246406,0.0050210093246406,0.0050210093246406,0.000808916376103777,0.000808916376103777,-0.00919108362389622,0.00504257993385694,0.0153300174865317,0.00533001748653175,0.0050210093246406,0.0150210093246406,0.0050210093246406
331,0.00303817475324006,0.00303817475324006,0.00303817475324006,-0.00205691830874353,-0.00205691830874353,0.0379430816912565,0.00305138860098459,-0.0369499784280241,0.00305002157197589,0.00303817475324006,-0.0369618252467599,0.00303817475324006,0.00493048417813552,0.00493048417813552,0.00493048417813552,0.000718202483029523,0.000718202483029523,-0.00928179751697048,0.00495205574210881,0.0152394932947836,0.00523949329478362,0.00493048417813552,0.0149304841781355,0.00493048417813552
332,0.00298339867200568,0.00298339867200568,0.00298339867200568,-0.00211180859909886,-0.00211180859909886,0.0378881914009011,0.00299661309746642,-0.0370047539315423,0.00299524606845772,0.00298339867200568,-0.0370166013279943,0.00298339867200568,0.00484159113418591,0.00484159113418591,0.00484159113418591,0.000629124095474108,0.000629124095474108,-0.00937087590452589,0.00486316363570258,0.0151506011883774,0.00515060118837738,0.00484159113418591,0.0148415911341859,0.00484159113418591
333,0.00292961016367908,0.00292961016367908,0.00292961016367908,-0.00216570925743902,-0.00216570925743902,0.037834290742561,0.00294282515644022,-0.0370585418725685,0.00294145812743152,0.00292961016367908,-0.0370703898363209,0.00292961016367908,0.00475430076716967,0.00475430076716967,0.00475430076716967,0.000541651726462478,0.000541651726462478,-0.00945834827353752,0.00477587418932648,0.0150633117420013,0.00506331174200128,0.00475430076716967,0.0147543007671697,0.00475430076716967
334,0.00287679142303896,0.00287679142303896,0.00287679142303896,-0.00221863812610951,-0.00221863812610951,0.0377813618738905,0.00289000697287249,-0.0371113600561362,0.00288863994386379,0.00287679142303896,-0.037123208576961,0.00287679142303896,0.00466858418198726,0.00466858418198726,0.00466858418198726,0.000455756420648294,0.000455756420648294,-0.00954424357935171,0.00469015850818575,0.0149775960608605,0.00497759606086055,0.00466858418198726,0.0146685841819873,0.00466858418198726
335,0.00282492496587922,0.00282492496587922,0.00282492496587922,-0.00227061272577134,-0.00227061272577134,0.0377293872742287,0.00283814106274152,-0.0371632259662672,0.00283677403373282,0.00282492496587922,-0.0371750750341208,0.00282492496587922,0.00458441300449678,0.00458441300449678,0.00458441300449678,0.000371409744729053,0.000371409744729053,-0.00962859025527095,0.00460598821843773,0.0148934257711125,0.00489342577111253,0.00458441300449678,0.0145844130044968,0.00458441300449678
336,0.00277399362322126,0.00277399362322126,0.00277399362322126,-0.00232165026120071,-0.00232165026120071,0.0376783497387993,0.00278721025724981,-0.0372141567717589,0.00278584322824111,0.00277399362322126,-0.0372260063767787,0.00277399362322126,0.00450175937212147,0.00450175937212147,0.00450175937212147,0.000288583778034019,0.000288583778034019,-0.00971141622196598,0.00452333545779953,0.0148107730104743,0.00481077301047433,0.00450175937212147,0.0145017593721215,0.00450175937212147
337,0.0027239805356307,0.0027239805356307,0.0027239805356307,-0.00237176762698425,-0.00237176762698425,0.0376282323730158,0.00273719769714079,-0.0372641693318679,0.00273583066813209,0.0027239805356307,-0.0372760194643693,0.00272398053563071,0.00442059592462656,0.00442059592462656,0.00442059592462656,0.00020725110328184,0.00020725110328184,-0.00979274889671816,0.00444217286632495,0.0147296104189998,0.00472961041899975,0.00442059592462656,0.0144205959246266,0.00442059592462656
338,0.0026748691476365,0.0026748691476365,0.0026748691476365,-0.00242098141311145,-0.00242098141311145,0.0375790185868886,0.002688086827118,-0.0373132802018907,0.0026867197981093,0.0026748691476365,-0.0373251308523635,0.0026748691476365,0.00434089579506243,0.00434089579506243,0.00434089579506243,0.000127384797504812,0.000127384797504812,-0.00987261520249519,0.00436247357734772,0.0146499111300225,0.00464991113002252,0.00434089579506243,0.0143408957950624,0.00434089579506243
339,0.0026266432022507,0.0026266432022507,0.0026266432022507,-0.00246930791046638,-0.00246930791046638,0.0375306920895336,0.00263986139036498,-0.0373615056386437,0.00263849436135628,0.0026266432022507,-0.0373733567977493,0.0026266432022507,0.00426263260087101,0.00426263260087101,0.00426263260087101,4.8958423136754e-05,4.8958423136754e-05,-0.00995104157686325,0.00428421120858802,0.0145716487612628,0.00457164876126283,0.00426263260087101,0.014262632600871,0.00426263260087101
340,0.00257928673558703,0.00257928673558703,0.00257928673558703,-0.0025167631162203,-0.0025167631162203,0.0374832368837797,0.00259250542316381,-0.0374088616058449,0.0025911383941551,0.00257928673558703,-0.037420713264413,0.00257928673558703,0.00418578043515256,0.00418578043515256,0.00418578043515256,-2.80539807384213e-05,-2.80539807384213e-05,-0.0100280539807384,0.00420735985341937,0.0144947974060942,0.00449479740609417,0.00418578043515256,0.0141857804351526,0.00418578043515256
341,0.00253278407157648,0.00253278407157648,0.00253278407157648,-0.00256336273912712,-0.00256336273912712,0.0374366372608729,0.0025460032496108,-0.0374553637793979,0.0025446362206021,0.00253278407157648,-0.0374672159284235,0.00253278407157648,0.00411031385808991,0.00411031385808991,0.00411031385808991,-0.000103677906980365,-0.000103677906980365,-0.0101036779069804,0.00413189407229289,0.0144193316249677,0.0044193316249677,0.00411031385808991,0.0141103138580899,0.00411031385808991
342,0.00248711981677815,0.00248711981677815,0.00248711981677815,-0.00260912220472334,-0.00260912220472334,0.0373908777952767,0.00250033947642743,-0.0375010275525813,0.00249897244741872,0.00248711981677815,-0.0375128801832219,0.00248711981677815,0.00403620788852729,0.00403620788852729,0.00403620788852729,-0.00017793838883101,-0.00017793838883101,-0.010177938388831,0.0040577888843163,0.0143452264369911,0.0043452264369911,0.00403620788852729,0.0140362078885273,0.00403620788852729
343,0.00244227885528369,0.00244227885528369,0.00244227885528369,-0.00265405666043424,-0.00265405666043424,0.0373459433395658,0.00245549898786476,-0.0375458680411439,0.00245413195885606,0.00244227885528369,-0.0375577211447163,0.00244227885528369,0.003963437995701,0.003963437995701,0.003963437995701,-0.000250860008201143,-0.000250860008201143,-0.0102508600082011,0.00398501975898461,0.0142724573116594,0.00427245731165941,0.003963437995701,0.013963437995701,0.003963437995701
344,0.00239824634371359,0.00239824634371359,0.00239824634371359,-0.00269818098058805,-0.00269818098058805,0.037301819019412,0.00241146694069983,-0.0375899000883089,0.00241009991169113,0.00239824634371359,-0.0376017536562864,0.00239824634371359,0.00389198009111918,0.00389198009111918,0.00389198009111918,-0.000322466903807574,-0.000322466903807574,-0.0103224669038076,0.00391356260806001,0.0142010001607348,0.00420100016073481,0.00389198009111918,0.0138919800911192,0.00389198009111918
345,0.00235500770630368,0.00235500770630368,0.00235500770630368,-0.00274150977133968,-0.00274150977133968,0.0372584902286603,0.0023682287593222,-0.0376331382696865,0.0023668617303135,0.00235500770630368,-0.0376449922936963,0.00235500770630368,0.00382181052058794,0.00382181052058794,0.00382181052058794,-0.000392782779163608,-0.000392782779163608,-0.0103927827791636,0.0038433937775981,0.0141308313302729,0.0041308313302729,0.00382181052058794,0.0138218105205879,0.00382181052058794
346,0.0023125486300802,0.0023125486300802,0.0023125486300802,-0.0027840573755057,-0.0027840573755057,0.0372159426244943,0.00232577013090908,-0.0376755968980996,0.00232440310190037,0.0023125486300802,-0.0376874513699198,0.00231254863008019,0.0037529060563813,0.0037529060563813,0.0037529060563813,-0.000461830910425441,-0.000461830910425441,-0.0104618309104254,0.00377449004011789,0.0140619275927927,0.00406192759279269,0.0037529060563813,0.0137529060563813,0.0037529060563813
347,0.00227085506012191,0.00227085506012191,0.00227085506012191,-0.0028258378773121,-0.0028258378773121,0.0371741621226879,0.00228407700068745,-0.0377172900283213,0.00228270997167875,0.00227085506012191,-0.0377291449398781,0.00227085506012191,0.00368524388955232,0.00368524388955232,0.00368524388955232,-0.000529634154097103,-0.000529634154097103,-0.0105296341540971,0.00370682858691298,0.0139942661395878,0.00399426613958778,0.00368524388955232,0.0136852438895523,0.00368524388955232
348,0.00222991319490758,0.00222991319490758,0.00222991319490758,-0.00286686510705654,-0.00286686510705654,0.0371331348929435,0.00224313556728164,-0.0377582314617271,0.00224176853827295,0.00222991319490758,-0.0377700868050924,0.00222991319490758,0.00361880162238275,0.00361880162238275,0.00361880162238275,-0.000596214954596478,-0.000596214954596478,-0.0105962149545965,0.00364038702050136,0.0139278245731762,0.00392782457317616,0.00361880162238275,0.0136188016223828,0.00361880162238275
349,0.00218970948174736,0.00218970948174736,0.00218970948174736,-0.00290715264568648,-0.00290715264568648,0.0370928473543135,0.00220293227814476,-0.0377984347508639,0.00220156524913606,0.00218970948174736,-0.0378102905182526,0.00218970948174736,0.00355355726096893,0.00355355726096893,0.00355355726096893,-0.000661595351684919,-0.000661595351684919,-0.0106615953516849,0.00357514334721134,0.0138625808998861,0.00386258089988614,0.00355355726096893,0.0135535572609689,0.00355355726096893
350,0.00215023061229656,0.00215023061229656,0.00215023061229656,-0.00294671382929474,-0.00294671382929474,0.0370532861707053,0.00216345382507246,-0.0378379132039362,0.00216208679606376,0.00215023061229656,-0.0378497693877034,0.00215023061229656,0.00348948920794129,0.00348948920794129,0.00348948920794129,-0.00072579698776291,-0.00072579698776291,-0.0107257969877629,0.00351107596990111,0.0137985135225759,0.00379851352257591,0.00348948920794129,0.0134894892079413,0.00348948920794129
351,0.00211146351815025,0.00211146351815025,0.00211146351815025,-0.00298556175353412,-0.00298556175353412,0.0370144382464659,0.00212468713979765,-0.037876679889211,0.00212332011078895,0.00211146351815025,-0.0378885364818497,0.00211146351815025,0.0034265762553151,0.0034265762553151,0.0034265762553151,-0.000788841115034195,-0.000788841115034195,-0.0107888411150342,0.00344816368080965,0.0137356012334845,0.00373560123348445,0.0034265762553151,0.0134265762553151,0.0034265762553151
352,0.00207339536651734,0.00207339536651734,0.00207339536651734,-0.00302370927795231,-0.00302370927795231,0.0369762907220477,0.00208661938966459,-0.0379147476393441,0.00208525236065589,0.00207339536651734,-0.0379266046334827,0.00207339536651734,0.0033647975774702,0.0033647975774702,0.0033647975774702,-0.00085074860254074,-0.00085074860254074,-0.0108507486025407,0.00338638565453643,0.0136738232072112,0.00367382320721123,0.0033647975774702,0.0133647975774702,0.00336479757747019
